yb_1,er_1,yb_2,er_2,radius,UV,VIS,BLUE,GREEN,RED,TOTAL,ABSORPTION,qe
0.875184,0.124816,0.100361,0.0,19.83065,4262.499213,9581.248142,1243.749759,2543.749474,4881.249076,14312.497267,31343.744007,0.00991
0.8766,0.1234,0.081774,0.0,19.703857,4431.248587,9599.996961,1274.999632,2468.7492,5168.748304,14531.245373,30474.990294,0.010652
0.876458,0.123542,0.056471,0.0,19.535799,4124.99877,9493.747181,962.499689,2499.99927,5081.248501,13887.495859,27806.241588,0.011607
0.874915,0.125085,0.125252,0.0,19.297132,3668.748852,8268.747484,974.999712,2168.74928,4443.748713,12331.246245,30331.240746,0.008106
0.874808,0.125192,0.02365,0.0,19.474268,3918.749057,9387.497762,1068.749725,2612.499389,4906.248836,13831.246714,25806.243989,0.013437
0.874321,0.125679,0.015181,0.0,19.45685,4124.998705,9262.497046,1206.249652,2574.999167,4706.248493,13768.745658,24481.242384,0.013889
0.872892,0.127108,0.0,0.0,19.403082,4124.998999,9381.247737,1187.499741,2499.999396,4843.748814,14112.4966,22456.244444,0.015374
0.875581,0.124419,0.011601,0.001363,19.522278,4374.999175,9212.498234,1224.999781,2374.999555,4824.999064,13999.997358,24549.995276,0.014332
0.876676,0.123324,0.002901,0.000337,19.53447,4049.999196,9493.748162,1281.249755,2299.999542,5124.999027,14068.747264,23943.745258,0.014839
0.875106,0.124894,0.005942,0.000716,19.55628,4168.748889,9587.497549,1324.999663,2443.749423,4987.498687,14206.246326,23718.743898,0.014575
0.876227,0.123773,0.0,0.0,19.502773,4012.498604,9193.746811,1143.749623,2624.999019,4562.498459,13543.745304,22918.741886,0.014706
0.875991,0.124009,0.0,0.0,19.498455,4143.748598,9349.996706,1156.249618,2562.499099,4862.498267,13931.245161,22874.991898,0.015144
0.873152,0.126848,0.005115,0.000422,19.583931,4199.998575,9593.746405,1262.499507,2599.999016,4887.498167,14262.494808,23399.991492,0.014472
0.872593,0.127407,0.00493,0.000353,19.598118,4081.248864,9093.747549,1012.499747,2624.999281,4687.49873,13668.74628,23918.743305,0.01385
0.871934,0.128066,0.005906,0.000543,19.582121,4049.998978,9543.747607,1256.249679,2449.9994,4987.498775,14037.496492,23974.993834,0.014396
0.869464,0.130536,0.014009,0.001895,19.583754,3931.248356,9212.49633,1281.249439,2456.248972,4737.498207,13749.994418,24131.240389,0.013406
0.871154,0.128846,0.008136,0.001094,19.547359,4162.498708,8943.747304,1168.749662,2418.749297,4493.748607,13581.245916,23374.992913,0.013782
0.871236,0.128764,0.006397,0.000842,19.546852,4143.748862,9549.997261,1149.999661,2443.749287,5049.99856,13993.746024,23006.243253,0.014277
0.869847,0.130153,0.010317,0.001547,19.545376,4256.248412,9212.496641,1249.999556,2493.749039,4643.74834,13937.494877,23612.491223,0.014204
0.86888,0.13112,0.01265,0.002054,19.548265,3849.998577,8881.246864,1124.9996,2499.999127,4599.998357,13349.995209,24218.74159,0.01327
0.869338,0.130662,0.011498,0.001879,19.537777,4049.998767,9493.747362,1118.749692,2318.749392,5118.748558,13956.246028,23743.743268,0.014141
0.869293,0.130707,0.01117,0.001885,19.534651,3843.749249,9618.748113,1081.249792,2774.999487,4993.748992,13937.497265,23362.495334,0.014164
0.8689,0.1311,0.014648,0.003082,19.518997,3856.248426,9412.496195,1249.999457,2699.998952,4818.748072,13918.744478,23787.490679,0.014064
0.757493,0.110173,0.01158,0.001561,19.562214,3712.498964,8874.997676,1037.49974,2474.999361,4612.498783,13024.99651,21224.994326,0.014913
0.869417,0.130583,0.01071,0.002105,19.519651,4162.498975,9068.747871,1087.499748,2612.499404,4662.498881,13718.746703,23662.494304,0.014137
0.868891,0.131109,0.012788,0.002898,19.508291,4174.998316,9199.996457,1181.249542,2562.498995,4693.748197,13937.494558,22799.991375,0.014226
0.868401,0.131599,0.017359,0.005256,19.483315,3793.748894,9437.497362,1156.249665,2462.499312,5006.248627,13768.74612,22349.993686,0.013674
